DATA,Temperatura massima (°C),Temperatura media (°C),Temperatura minima (°C),Temperatura classe,Precipitazione (mm),Precipitazione classe,Velocità media (m/s),Velocità raffica (m/s),Settore prevalente,Durata calma (min),Tempo permanenza (min),Vento classe,Umidità massima (%),Umidità media (%),Umidità minima (%),Umidità classe
1991-07-11,31.0,24.4,17.0,M000,0.0,MZ,1.8,8.6,E,250,310,M00000,88,63,42,M000
1991-07-12,32.7,25.6,18.5,M000,0.0,MZ,3.1,15.4,E,170,260,M00000,82,58,37,M000
1991-07-13,32.7,26.5,18.2,M000,0.0,MZ,2.3,12.8,ENE,140,300,M00000,68,47,33,M000
1991-07-14,30.1,26.8,22.8,M000,0.0,MZ,9.1,22.8,W,0,680,M00000,45,27,21,M000
1991-07-15,30.6,25.3,18.3,M000,0.0,MZ,3.5,15.8,ENE,10,540,M00000,66,35,26,M000
1991-07-16,29.8,23.4,15.3,M000,0.0,MZ,1.9,8.8,ENE,190,480,M00000,71,50,34,M000
1991-07-17,28.3,23.4,18.5,M000,0.6,MZ,2.4,12.4,W,100,270,M00000,73,52,25,M000
1991-07-18,29.2,24.5,18.8,M000,0.0,MZ,3.6,12.2,ENE,30,400,M00000,71,42,28,M000
1991-07-19,29.9,23.9,16.1,M000,0.0,MZ,1.9,8.2,ENE,180,410,M00000,78,56,37,M000
1991-07-20,30.4,24.5,18.2,M000,0.0,MZ,2.0,8.4,ENE,160,500,M00000,80,60,44,M000
1991-07-21,30.9,24.1,16.5,M000,0.0,MZ,2.0,7.7,ENE,60,440,M00000,79,60,42,M000
1991-07-22,28.7,23.8,16.5,M000,0.0,MZ,2.5,9.6,ENE,140,570,M00000,77,56,35,M000
1991-07-23,28.5,22.8,18.6,M000,7.6,MZ,2.9,12.2,W,120,300,M00000,85,67,49,M000
1991-07-24,29.8,24.3,17.9,M000,0.0,MZ,3.6,15.5,WNW,10,290,M00000,72,52,27,M000
1991-07-25,30.2,24.5,20.3,M000,0.0,MZ,8.5,21.0,WNW,0,650,M00000,34,26,19,M000
1991-07-26,27.2,22.5,18.7,M000,0.0,MZ,7.5,20.3,W,0,680,M00000,34,27,23,M000
1991-07-27,28.4,22.6,17.2,M000,0.0,MZ,4.0,11.9,W,0,540,M00000,45,30,20,M000
1991-07-28,28.7,22.4,16.7,M000,0.0,MZ,2.5,8.9,SW,0,390,M00000,44,35,26,M000
1991-07-29,29.7,23.2,16.5,M000,0.0,MZ,3.0,9.3,ENE,0,460,M00000,43,35,27,M000
1991-07-30,25.6,21.3,16.9,M000,0.0,MZ,1.8,6.6,ENE,80,320,M00000,85,51,36,M000
1991-07-31,24.6,18.0,12.5,M000,2.2,MZ,1.6,8.2,E,80,260,M00000,90,77,55,M000
1991-08-01,29.2,23.0,11.1,M000,0.0,MZ,7.1,17.6,W,20,890,M00000,90,35,23,M000
1991-08-02,30.2,25.3,21.3,M000,0.0,MZ,4.9,17.4,ENE,10,400,M00000,42,29,22,M000
1991-08-03,31.2,25.2,19.8,M000,0.0,MZ,3.4,9.2,ENE,10,390,M00000,46,32,25,M000
1991-08-04,31.3,23.6,17.7,M000,30.8,MY,2.5,10.1,SW,100,400,M00000,87,50,28,M000
1991-08-05,30.8,24.1,16.7,M000,0.0,MZ,2.2,8.3,ENE,100,370,M00000,85,55,35,M000
1991-08-06,30.6,24.7,18.4,M000,0.0,MZ,2.3,8.4,ENE,100,380,M00000,78,54,40,M000
1991-08-07,31.7,25.3,19.6,M000,0.0,MZ,2.1,8.1,ENE,180,440,M00000,80,58,42,M000
1991-08-08,24.7,20.7,15.9,M000,45.2,MZ,1.3,8.2,E,210,200,M00000,92,83,72,M000
1991-08-09,30.4,22.8,16.3,M000,0.0,MZ,2.4,11.4,WSW,20,360,M00000,90,63,36,M000
1991-08-10,31.5,24.8,18.9,M000,0.0,MZ,2.6,7.1,WSW,30,490,M00000,70,53,36,M000
1991-08-11,30.8,24.4,19.0,M000,0.0,MZ,2.3,7.4,SW,90,310,M00000,78,55,38,M000
1991-08-12,29.6,23.0,17.2,M000,0.2,MZ,3.0,13.1,W,170,380,M00000,81,62,43,M000
1991-08-13,30.7,24.1,18.4,M000,0.0,MZ,2.4,7.8,ENE,20,430,M00000,77,59,45,M000
1991-08-14,29.2,22.7,15.1,M000,0.0,MZ,1.9,8.5,ENE,200,320,M00000,81,65,42,M000
1991-08-15,29.5,22.9,17.5,M000,0.0,MZ,1.7,6.7,E,210,340,M00000,78,64,49,M000
1991-08-16,29.1,22.4,14.6,M000,0.0,MZ,1.6,7.3,E,370,360,M00000,81,61,40,M000
1991-08-17,29.4,22.8,17.4,M000,0.0,MZ,1.8,7.0,ENE,120,350,M00000,81,64,43,M000
1991-08-18,29.5,22.8,14.5,M000,0.0,MZ,2.3,11.8,ENE,190,330,M00000,83,60,28,M000
1991-08-19,27.6,21.5,13.2,M000,0.0,MZ,1.9,9.1,ENE,220,350,M00000,79,61,37,M000
1991-08-20,27.3,21.7,16.9,M000,0.0,MZ,1.8,6.9,E,210,290,M00000,80,63,44,M000
1991-08-21,28.3,22.2,14.7,M000,0.0,MZ,1.9,7.8,E,220,330,M00000,79,58,43,M000
1991-08-22,26.6,22.5,19.2,M000,0.0,MZ,1.4,6.5,ENE,390,250,M00000,80,66,48,M000
1991-08-23,29.4,23.6,18.2,M000,0.0,MZ,1.7,7.9,ENE,250,360,M00000,85,67,47,M000
1991-08-24,30.2,24.3,19.3,M000,0.0,MZ,2.2,7.1,SW,30,350,M00000,79,61,46,M000
1991-08-25,31.5,23.8,15.5,M000,0.0,MZ,1.7,7.9,ENE,170,270,M00000,79,59,35,M000
1991-08-26,31.0,23.2,15.5,M000,0.0,MZ,1.5,6.7,E,260,400,M00000,76,58,36,M000
1991-08-27,32.0,23.9,16.6,M000,0.0,MZ,1.6,7.8,E,200,350,M00000,78,63,43,M000
1991-08-28,27.6,22.6,18.0,M000,0.0,MZ,1.4,5.8,E,360,440,M00000,79,65,47,M000
1991-08-29,27.1,21.8,18.7,M000,0.0,MZ,1.6,8.3,E,350,460,M00000,78,61,40,M000
1991-08-30,22.5,18.0,12.1,M000,0.0,MZ,1.3,9.2,E,280,320,M00000,80,61,42,M000
1991-08-31,26.2,18.6,10.4,M000,0.0,MZ,1.4,6.5,ENE,390,430,M00000,84,59,35,M000
1991-09-01,20.4,17.7,16.3,M000,0.2,MZ,0.9,5.8,SW,570,230,M00000,82,71,50,M000
1991-09-02,25.6,19.7,15.4,M000,0.0,MZ,1.0,5.8,E,490,400,M00000,81,62,38,M000
1991-09-03,26.5,20.2,14.0,M000,0.0,MZ,1.4,7.9,E,550,470,M00000,83,61,38,M000
1991-09-04,27.4,20.8,14.7,M000,0.0,MZ,1.7,7.6,E,370,330,M00000,79,57,36,M000
1991-09-05,28.9,21.5,14.0,M000,0.0,MZ,3.0,15.2,E,220,300,M00000,79,51,31,M000
1991-09-06,28.9,21.4,13.1,M000,0.0,MZ,1.9,8.8,ENE,350,390,M00000,73,47,31,M000
1991-09-07,29.2,21.2,11.7,M000,0.0,MZ,2.1,7.8,ENE,160,350,M00000,78,51,31,M000
1991-09-08,24.3,19.9,14.7,M000,0.0,MZ,2.3,10.9,E,220,410,M00000,72,57,40,M000
1991-09-09,23.5,18.5,14.1,M000,0.0,MZ,1.0,5.0,E,300,260,M00000,77,62,40,M000
1991-09-10,26.6,19.2,12.0,M000,0.0,MZ,1.8,6.4,ENE,300,340,M00000,82,60,37,M000
1991-09-11,26.4,19.7,14.6,M000,0.0,MZ,1.5,8.1,E,230,320,M00000,79,64,41,M000
1991-09-12,22.4,17.9,15.9,M000,8.4,MZ,1.2,6.2,E,240,190,M00000,95,79,59,M000
1991-09-13,19.3,16.7,14.3,M000,6.8,MZ,0.8,4.6,E,550,270,M00000,97,90,80,M000
1991-09-14,22.7,17.7,15.1,M000,0.4,MZ,0.9,5.7,E,550,220,M00000,94,84,65,M000
1991-09-15,26.0,19.0,12.5,M000,0.0,MZ,1.6,7.0,E,300,300,M00000,93,73,46,M000
1991-09-16,27.2,19.7,12.8,M000,0.0,MZ,1.7,7.3,E,190,410,M00000,86,67,42,M000
1991-09-17,27.6,19.6,12.5,M000,0.0,MZ,1.4,5.3,E,120,360,M00000,84,66,42,M000
1991-09-18,29.4,21.0,10.8,M000,0.0,MZ,1.6,6.2,E,220,350,M00000,77,52,25,M000
1991-09-19,25.9,19.9,12.4,M000,0.0,MZ,1.4,7.8,E,530,360,M00000,86,67,42,M000
1991-09-20,26.0,20.5,15.8,M000,0.0,MZ,1.7,7.2,WSW,190,360,M00000,87,70,53,M000
1991-09-21,24.9,19.7,15.2,M000,0.0,MZ,1.7,6.1,E,190,390,M00000,88,74,55,M000
1991-09-22,25.0,20.3,16.2,M000,0.6,MZ,2.5,11.4,WSW,80,300,M00000,86,71,56,M000
1991-09-23,28.6,20.0,13.4,M000,0.0,MZ,2.4,16.3,E,110,320,M00000,91,61,22,M000
1991-09-24,25.0,18.9,11.1,M000,0.0,MZ,1.8,8.3,ENE,370,360,M00000,85,58,32,M000
1991-09-25,21.8,18.4,16.6,M000,4.8,MZ,1.6,7.2,E,360,350,M00000,90,81,68,M000
1991-09-26,21.8,17.4,15.8,M000,33.2,MZ,3.0,13.4,E,90,350,M00000,94,78,40,M000
1991-09-27,22.3,17.9,14.7,M000,0.0,MZ,6.9,16.1,W,0,570,M00000,41,29,21,M000
1991-09-28,17.3,13.8,10.9,M000,4.4,MZ,2.2,11.0,ENE,380,260,M00000,91,54,31,M000
1991-09-29,13.1,12.3,11.2,M000,21.6,MZ,0.3,2.7,WSW,870,100,M00000,98,96,91,M000
1991-09-30,20.2,14.4,10.0,M000,0.4,MZ,1.1,4.6,E,110,350,M00000,100,89,70,M000
1991-10-01,21.8,14.1,7.0,M000,0.0,MZ,1.4,7.3,E,160,320,M00000,94,75,39,M000
1991-10-02,25.6,17.6,9.7,M000,0.0,MZ,5.6,22.3,NW,40,430,M00000,91,48,19,M000
1991-10-03,22.1,15.7,7.4,M000,0.0,MZ,1.8,6.9,E,250,370,M00000,81,57,31,M000
1991-10-04,21.7,16.3,11.7,M000,0.0,MZ,1.9,6.5,WSW,270,360,M00000,86,66,47,M000
1991-10-05,21.8,15.7,10.4,M000,1.2,MZ,1.0,5.3,E,380,340,M00000,89,73,45,M000
1991-10-06,13.7,10.8,8.5,M000,30.0,MZ,1.5,7.3,WSW,130,360,M00000,91,87,80,M000
1991-10-07,14.8,10.7,8.5,M000,9.6,MZ,1.8,6.8,WSW,140,410,M00000,93,85,74,M000
1991-10-08,17.3,11.9,9.1,M000,0.0,MZ,1.3,7.7,SW,240,270,M00000,91,80,60,M000
1991-10-09,16.8,12.8,8.3,M000,0.0,MZ,1.0,4.4,E,240,310,M00000,93,80,61,M000
1991-10-10,21.4,13.1,6.4,M000,0.0,MZ,0.9,4.5,E,530,290,M00000,94,76,38,M000
1991-10-11,12.7,11.6,9.4,M000,22.8,MZ,0.5,5.4,W,640,80,M00000,97,92,89,M000
1991-10-12,17.8,12.9,10.6,M000,35.6,MZ,1.8,8.5,E,160,350,M00000,100,90,73,M000
1991-10-13,18.2,12.7,9.1,M000,0.8,MZ,1.3,5.6,E,270,380,M00000,93,82,56,M000
1991-10-14,12.9,11.1,8.6,M000,12.8,MZ,0.8,4.2,ESE,330,300,M00000,95,91,84,M000
1991-10-15,14.6,10.8,7.9,M000,0.4,MZ,1.1,6.3,SW,250,360,M00000,95,88,75,M000
1991-10-16,18.7,11.6,5.7,M000,0.0,MZ,1.6,8.4,E,170,350,M00000,91,72,38,M000
1991-10-17,17.4,11.2,5.6,M000,0.2,MZ,1.0,4.7,E,350,220,M00000,94,83,58,M000
1991-10-18,20.2,14.8,8.8,M000,0.0,MZ,7.7,25.5,WNW,110,470,M00000,95,44,23,M000
1991-10-19,14.6,11.6,8.1,M000,0.0,MZ,7.2,17.7,W,0,600,M00000,35,27,23,M000
1991-10-20,14.0,9.4,3.9,M000,0.0,MZ,6.4,16.6,W,20,620,M00000,47,28,23,M000
1991-10-21,13.3,6.2,1.0,M000,0.0,MZ,1.9,7.8,SW,310,440,M00000,82,48,26,M000
1991-10-22,12.5,5.4,0.5,M000,0.0,MZ,1.7,8.1,SW,320,430,M00000,85,59,32,M000
1991-10-23,14.1,5.4,-1.3,M000,0.0,MZ,0.7,4.8,E,650,250,M00000,89,67,31,M000
1991-10-24,14.0,5.5,0.3,M000,0.0,MZ,0.7,4.6,E,670,260,M00000,89,73,40,M000
1991-10-25,15.5,6.5,0.0,M000,0.0,MZ,0.8,4.4,E,620,200,M00000,91,73,35,M000
1991-10-26,9.2,7.3,5.4,M000,0.0,MZ,0.4,3.5,E,970,260,M00000,89,84,78,M000
1991-10-27,8.6,7.2,6.6,M000,0.2,MZ,0.6,2.7,E,570,600,M00000,91,87,81,M000
1991-10-28,10.0,7.3,6.3,M000,0.0,MZ,0.7,4.0,E,630,420,M00000,91,86,78,M000
1991-10-29,13.5,8.2,4.7,M000,0.4,MZ,1.4,5.8,E,410,800,M00000,94,82,56,M000
1991-10-30,7.7,6.3,5.1,M000,2.2,MZ,0.8,4.2,E,560,650,M00000,93,88,82,M000
1991-10-31,6.7,4.5,3.4,M000,0.2,MZ,1.1,5.8,E,180,810,M00000,91,88,81,M000
1991-11-01,6.0,4.8,4.0,M000,0.0,MZ,0.8,3.7,E,490,700,M00000,91,86,80,M000
1991-11-02,8.9,5.0,3.4,M000,0.0,MZ,0.5,3.2,W,810,180,M00000,90,83,71,M000
1991-11-03,12.3,7.0,2.8,M000,0.2,MZ,0.9,5.1,E,560,480,M00000,93,79,48,M000
1991-11-04,12.1,7.5,3.7,M000,2.2,MZ,2.0,15.5,W,310,380,M00000,92,75,32,M000
1991-11-05,13.8,10.4,6.6,M000,0.4,MZ,7.7,22.1,W,0,670,M00000,73,28,21,M000
1991-11-06,13.0,8.2,1.6,M000,0.0,MZ,4.9,15.8,W,60,780,M00000,88,39,23,M000
1991-11-07,11.6,4.3,-0.3,M000,0.0,MZ,0.8,8.5,W,450,240,M00000,81,54,25,M000
1991-11-08,17.0,5.9,-0.5,M000,0.0,MZ,0.8,4.2,W,320,290,M00000,86,66,26,M000
1991-11-09,17.2,8.1,-0.1,M000,0.0,MZ,4.3,19.3,W,270,380,M00000,89,52,25,M000
1991-11-10,13.3,6.6,0.1,M000,0.0,MZ,3.6,17.3,W,90,570,M00000,56,30,18,M000
1991-11-11,10.1,3.0,-1.9,M000,0.0,MZ,1.0,5.5,E,460,200,M00000,83,56,25,M000
1991-11-12,11.7,3.1,-2.2,M000,0.0,MZ,0.8,4.3,W,400,260,M00000,86,65,27,M000
1991-11-13,6.0,2.4,-1.4,M000,7.8,MZ,0.6,4.2,WSW,490,230,M00000,91,82,63,M000
1991-11-14,13.1,7.4,1.3,M000,0.0,MZ,6.4,16.0,W,60,610,M00000,92,49,21,M000
1991-11-15,8.3,4.8,2.1,M000,0.4,MZ,2.0,13.0,W,270,250,M00000,90,68,34,M000
1991-11-16,10.9,7.0,0.4,M000,0.2,MZ,6.8,27.9,WNW,80,340,M00000,90,56,24,M000
1991-11-17,12.0,8.0,1.3,M000,0.0,MZ,9.3,26.7,W,30,1020,M00000,57,26,18,M000
1991-11-18,12.9,5.2,0.3,M000,0.0,MZ,1.1,6.6,W,360,290,M00000,75,48,21,M000
1991-11-19,6.8,4.9,2.8,M000,0.0,MZ,1.2,7.3,W,290,300,M00000,83,72,49,M000
1991-11-20,10.2,5.0,2.1,M000,1.0,MZ,1.0,5.9,E,360,180,M00000,89,80,58,M000
1991-11-21,14.3,7.2,3.7,M000,0.4,MZ,1.8,9.3,WSW,220,400,M00000,91,68,37,M000
1991-11-22,,5.2,,M*00,,M0,,,,,,M00000,,63,,M*00
1991-11-23,,,,M000,,M0,,,,,,M00000,,,,M000
1991-11-24,,,,M000,,M0,,,,,,M00000,,,,M000
1991-11-25,12.8,6.7,1.8,M***,,M0,,,,,,M00000,87,68,41,M***
1991-11-26,12.6,5.5,0.3,M***,,M0,,,,,,M00000,87,73,37,M***
1991-11-27,10.8,4.2,-0.2,M***,,M0,,,,,,M00000,91,80,53,M***
1991-11-28,,,,M000,,M0,,,,,,M00000,,,,M000
1991-11-29,,,,M000,,M0,,,,,,M00000,,,,M000
1991-11-30,14.2,4.4,-0.5,M000,0.0,MZ,1.2,5.8,WSW,290,360,M*****,83,64,29,M000
1991-12-01,10.2,2.9,-2.2,M000,0.0,MZ,1.2,6.2,WSW,410,250,M00000,85,62,30,M000
1991-12-02,2.7,-1.1,-4.1,M000,0.0,MZ,0.6,3.9,W,630,210,M00000,88,83,73,M000
1991-12-03,9.6,0.8,-4.8,M***,0.0,MZ,,,,,,M00000,87,62,25,M***
1991-12-04,10.9,0.6,-4.1,M000,0.0,MZ,0.8,4.0,W,250,370,M*****,77,55,23,M000
1991-12-05,14.5,2.8,-3.4,M000,0.0,MZ,1.8,10.2,E,180,330,M*****,85,53,18,M000
1991-12-06,9.5,1.2,-4.2,M***,0.0,MZ,,,,,,M00000,86,60,26,M***
1991-12-07,8.9,0.4,-5.2,M***,0.0,MZ,,,,,,M00000,85,55,25,M***
1991-12-08,,-2.1,,M*00,0.0,MZ,,,,,,M00000,,67,,M*00
1991-12-09,,,,M000,0.0,MZ,,,,,,M00000,,,,M000
1991-12-10,,,,M000,0.0,MZ,,,,,,M00000,,,,M000
1991-12-11,,,,M000,0.0,MZ,,,,,,M00000,,,,M000
1991-12-12,9.3,0.8,-6.9,M000,0.0,MZ,2.8,8.9,WSW,50,770,M00000,52,27,17,M000
1991-12-13,9.9,2.2,-2.7,M000,0.0,MZ,2.1,8.6,WSW,180,530,M00000,54,30,18,M000
1991-12-14,13.7,4.8,-2.5,M000,0.0,MZ,2.8,8.7,SW,20,530,M00000,47,28,18,M000
1991-12-15,12.1,3.0,-3.0,M000,0.0,MZ,1.5,7.6,SW,340,270,M00000,48,30,17,M000
1991-12-16,9.4,-0.8,-5.3,M000,0.0,MZ,,,,,,M00000,64,40,19,M000
1991-12-17,7.8,-0.8,-5.8,M000,0.0,MZ,0.9,4.9,W,380,270,M00000,72,54,26,M000
1991-12-18,14.4,4.5,-3.1,M000,0.2,MZ,6.4,28.7,WNW,190,400,M00000,72,43,22,M000
1991-12-19,14.3,6.5,1.2,M000,0.0,MZ,5.2,33.8,W,230,410,M00000,66,37,24,M000
1991-12-20,10.2,5.7,1.2,M000,1.0,MZ,7.7,28.2,W,40,600,M00000,74,38,22,M000
1991-12-21,9.7,6.9,4.6,M000,7.4,MZ,10.1,20.9,W,0,1040,M00000,79,51,21,M000
1991-12-22,23.3,17.2,9.1,M000,3.6,MZ,14.6,41.8,W,0,920,M00000,79,39,20,M000
1991-12-23,22.7,11.4,0.7,M000,0.0,MZ,4.7,20.1,E,200,390,M00000,81,45,14,M000
1991-12-24,16.7,12.4,0.8,M000,0.0,MZ,10.2,23.8,WNW,20,930,M00000,82,24,16,M000
1991-12-25,10.2,1.6,-2.2,M000,0.0,MZ,1.1,6.0,W,260,350,M00000,63,41,19,M000
1991-12-26,9.0,1.3,-3.0,M000,0.0,MZ,1.2,8.2,E,270,290,M00000,64,43,22,M000
1991-12-27,15.7,11.5,-0.9,M000,0.0,MZ,8.8,22.1,W,0,600,M00000,53,20,13,M000
1991-12-28,13.4,2.7,-2.2,M000,0.0,MZ,1.2,5.0,W,150,350,M00000,69,41,18,M000
1991-12-29,7.5,-0.6,-4.1,M000,0.0,MZ,,,,,,M00000,75,60,29,M000
1991-12-30,12.1,3.2,-4.2,M000,0.0,MZ,2.0,12.4,W,230,530,M00000,78,51,25,M000
1991-12-31,15.4,7.8,0.6,M000,0.0,MZ,2.6,13.0,WSW,100,520,M00000,47,29,20,M000
1992-01-01,7.9,0.0,-4.2,M000,0.0,MZ,0.9,4.9,W,420,410,M00000,74,56,28,M000
1992-01-02,11.6,-0.2,-5.5,M000,0.0,MZ,1.0,3.6,W,310,520,M00000,73,54,20,M000
1992-01-03,8.0,-0.8,-5.4,M000,0.0,MZ,0.8,3.9,W,430,390,M*****,74,58,26,M000
1992-01-04,8.9,-0.2,-5.1,M000,0.0,MZ,0.9,4.6,WNW,230,390,M*****,77,67,39,M000
1992-01-05,10.1,0.3,-4.5,M000,0.0,MZ,0.8,4.8,W,520,270,M00000,77,58,25,M000
1992-01-06,8.5,-1.0,-5.7,M000,0.0,MZ,1.0,3.4,W,250,430,M00000,73,58,26,M000
1992-01-07,8.5,-0.3,-4.9,M000,0.0,MZ,0.8,2.8,W,390,330,M00000,74,60,28,M000
1992-01-08,9.0,1.1,-3.0,M000,0.0,MZ,0.8,3.6,W,350,360,M00000,79,64,30,M000
1992-01-09,4.0,1.3,-0.4,M000,10.4,MZ,,,,,,M00000,89,82,78,M000
1992-01-10,2.7,0.5,-1.7,M000,5.0,MZ,,,,,,M00000,94,90,83,M000
1992-01-11,4.5,1.8,0.7,M000,0.8,MZ,0.4,3.8,WSW,840,170,M00000,94,91,86,M000
1992-01-12,9.9,2.4,-1.4,M000,0.0,MZ,1.7,7.6,WSW,210,400,M00000,92,75,39,M000
1992-01-13,10.5,1.3,-3.5,M000,0.0,MZ,1.1,6.0,WSW,250,260,M00000,88,65,31,M000
1992-01-14,5.1,-2.2,-5.9,M000,0.0,MZ,0.6,5.6,E,590,250,M00000,87,77,45,M000
1992-01-15,11.2,1.9,-3.8,M000,0.0,MZ,0.8,4.2,E,290,300,M00000,84,70,32,M000
1992-01-16,14.5,3.6,-0.9,M000,0.0,MZ,0.9,4.2,W,200,350,M00000,85,68,28,M000
1992-01-17,14.8,3.2,-1.9,M000,0.0,MZ,1.0,4.1,W,210,360,M00000,84,58,22,M000
1992-01-18,1.6,-1.0,-3.9,M000,0.0,MZ,0.7,3.4,E,540,200,M00000,89,79,57,M000
1992-01-19,4.5,-0.8,-4.5,M***,0.0,MZ,,,,,,M00000,91,84,60,M***
1992-01-20,,,,M000,0.0,MZ,,,,,,M00000,,,,M000
1992-01-21,,,,M000,0.0,MZ,,,,,,M00000,,,,M000
1992-01-22,,,,M000,0.0,MZ,,,,,,M00000,,,,M000
1992-01-23,1.3,-0.7,-2.5,M000,6.6,MZ,,,,,,M00000,92,88,83,M000
1992-01-24,7.3,2.7,0.2,M000,1.8,MZ,0.8,7.0,WSW,520,280,M*****,93,87,72,M000
1992-01-25,11.8,4.9,1.8,M000,1.0,MZ,1.8,7.6,WSW,250,420,M00000,93,80,57,M000
1992-01-26,11.2,4.7,-0.9,M000,0.0,MZ,2.0,8.3,WSW,160,550,M00000,87,64,37,M000
1992-01-27,7.5,2.6,-2.2,M000,0.0,MZ,2.0,7.9,WSW,210,540,M00000,88,68,41,M000
1992-01-28,8.2,2.7,-2.4,M000,0.0,MZ,2.5,11.3,WSW,130,580,M00000,88,47,25,M000
1992-01-29,12.4,5.0,-1.4,M000,0.0,MZ,2.6,8.5,WSW,30,830,M00000,62,38,22,M000
1992-01-30,20.9,10.1,2.5,M000,0.0,MZ,4.5,16.9,WSW,20,480,M00000,73,33,15,M000
1992-01-31,14.0,5.5,0.0,M000,0.0,MZ,1.4,9.7,WSW,100,290,M00000,68,42,25,M000
1992-02-01,16.1,4.5,-1.5,M000,0.0,MZ,1.4,6.1,W,50,390,M00000,80,50,20,M000
1992-02-02,8.7,2.0,-2.6,M000,0.0,MZ,1.3,4.8,W,40,400,M*****,87,67,37,M000
1992-02-03,16.0,6.2,-2.8,M000,0.0,MZ,6.3,37.4,W,40,650,M00000,88,52,17,M000
1992-02-04,15.4,13.2,11.8,M000,0.0,MZ,17.5,36.7,W,0,1040,M00000,27,25,22,M000
1992-02-05,18.4,14.2,7.2,M000,0.0,MZ,8.3,24.9,NW,20,430,M00000,40,27,22,M000
1992-02-06,18.6,11.5,1.6,M000,0.0,MZ,3.1,19.7,W,240,290,M00000,75,33,16,M000
1992-02-07,14.0,4.9,-0.8,M000,0.0,MZ,0.9,5.4,W,350,240,M00000,81,57,25,M000
1992-02-08,13.0,4.2,-2.0,M000,0.0,MZ,1.1,5.1,W,350,360,M00000,77,55,23,M000
1992-02-09,11.5,3.3,-2.8,M000,0.0,MZ,1.0,6.0,E,480,320,M00000,81,61,26,M000
1992-02-10,13.0,4.8,-0.9,M000,0.0,MZ,,,,,,M00000,89,65,17,M000
1992-02-11,9.3,1.8,-3.0,M000,0.0,MZ,0.7,3.7,E,440,320,M00000,89,74,42,M000
1992-02-12,11.0,3.1,-0.8,M000,0.0,MZ,1.2,5.9,WSW,380,240,M00000,86,68,28,M000
1992-02-13,3.1,1.4,0.2,M000,5.8,MZ,0.6,4.2,W,500,150,M00000,92,84,73,M000
1992-02-14,13.2,6.2,-1.1,M000,0.0,MZ,4.3,17.7,SW,130,320,M00000,94,47,23,M000
1992-02-15,13.7,5.0,-1.1,M000,0.0,MZ,1.1,8.8,E,260,230,M00000,88,55,23,M000
1992-02-16,15.7,7.7,1.3,M000,0.0,MZ,7.4,22.8,WNW,130,610,M00000,91,48,19,M000
1992-02-17,7.1,4.6,2.4,M000,0.0,MZ,8.6,23.1,W,0,1110,M00000,27,23,19,M000
1992-02-18,6.6,2.5,-1.5,M000,0.0,MZ,3.9,17.4,E,60,370,M00000,43,25,17,M000
1992-02-19,6.7,-0.2,-5.7,M000,0.0,MZ,1.2,6.1,E,480,340,M00000,76,42,20,M000
1992-02-20,4.1,-2.1,-5.4,M000,0.0,MZ,0.9,5.9,WSW,530,190,M00000,75,58,33,M000
1992-02-21,7.7,0.4,-6.7,M000,0.0,MZ,1.5,5.4,WSW,230,260,M00000,58,37,18,M000
1992-02-22,11.5,3.0,-3.1,M000,0.0,MZ,1.6,6.0,E,130,290,M00000,66,41,20,M000
1992-02-23,15.4,5.4,-1.9,M000,0.0,MZ,1.4,5.3,E,90,330,M00000,66,42,20,M000
1992-02-24,16.7,7.8,0.6,M000,0.0,MZ,1.6,6.1,E,170,420,M00000,73,46,22,M000
1992-02-25,11.5,6.3,3.4,M000,0.0,MZ,0.9,5.6,E,410,250,M00000,76,60,35,M000
1992-02-26,15.3,8.1,4.4,M000,0.2,MZ,1.4,7.7,E,170,350,M00000,87,64,31,M000
1992-02-27,9.6,6.6,3.0,M000,0.4,MZ,1.1,5.2,WSW,210,210,M00000,83,77,62,M000
1992-02-28,14.9,6.3,-0.9,M000,0.0,MZ,1.3,6.7,E,450,410,M00000,89,64,30,M000
1992-02-29,15.8,7.1,-0.7,M000,0.0,MZ,2.1,7.9,E,210,270,M00000,82,52,24,M000
1992-03-01,15.4,8.9,4.4,M000,0.0,MZ,3.1,9.5,WSW,0,590,M00000,50,34,23,M000
1992-03-02,13.1,7.6,3.8,M000,0.0,MZ,2.2,9.3,ENE,40,370,M00000,65,39,26,M000
1992-03-03,17.1,8.0,0.1,M000,0.0,MZ,1.6,7.5,E,180,390,M00000,77,51,24,M000
1992-03-04,18.3,8.7,1.0,M000,0.0,MZ,1.6,7.3,E,120,350,M00000,72,51,25,M000
1992-03-05,10.4,7.3,4.0,M000,0.6,MZ,1.5,5.7,WSW,180,420,M00000,83,68,45,M000
1992-03-06,19.1,11.3,5.8,M000,0.0,MZ,1.5,6.4,E,220,280,M00000,85,58,31,M000
1992-03-07,17.0,9.7,1.8,M000,0.0,MZ,2.3,10.0,E,290,610,M00000,77,54,29,M000
1992-03-08,9.4,8.0,6.2,M000,0.0,MZ,1.0,4.9,ENE,510,210,M00000,80,72,62,M000
1992-03-09,14.0,8.0,3.7,M000,0.0,MZ,1.0,6.8,E,570,180,M00000,83,65,36,M000
1992-03-10,13.5,6.5,0.7,M000,0.0,MZ,1.8,8.6,E,200,340,M00000,83,60,34,M000
1992-03-11,13.7,6.3,0.9,M000,0.0,MZ,1.4,6.9,E,190,300,M00000,83,61,32,M000
